#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	flowmeter
#open	2026-07-01-17-51-54
#fields	uid	flow_duration	fwd_pkts_tot	bwd_pkts_tot	fwd_data_pkts_tot	bwd_data_pkts_tot	fwd_pkts_per_sec	bwd_pkts_per_sec	flow_pkts_per_sec	down_up_ratio	fwd_header_size_tot	fwd_header_size_min	fwd_header_size_max	bwd_header_size_tot	bwd_header_size_min	bwd_header_size_max	flow_FIN_flag_count	flow_SYN_flag_count	flow_RST_flag_count	fwd_PSH_flag_count	bwd_PSH_flag_count	flow_ACK_flag_count	fwd_URG_flag_count	bwd_URG_flag_count	flow_CWR_flag_count	flow_ECE_flag_count	fwd_pkts_payload.min	fwd_pkts_payload.max	fwd_pkts_payload.tot	fwd_pkts_payload.avg	fwd_pkts_payload.std	bwd_pkts_payload.min	bwd_pkts_payload.max	bwd_pkts_payload.tot	bwd_pkts_payload.avg	bwd_pkts_payload.std	flow_pkts_payload.min	flow_pkts_payload.max	flow_pkts_payload.tot	flow_pkts_payload.avg	flow_pkts_payload.std	fwd_iat.min	fwd_iat.max	fwd_iat.tot	fwd_iat.avg	fwd_iat.std	bwd_iat.min	bwd_iat.max	bwd_iat.tot	bwd_iat.avg	bwd_iat.std	flow_iat.min	flow_iat.max	flow_iat.tot	flow_iat.avg	flow_iat.std	payload_bytes_per_second	fwd_subflow_pkts	bwd_subflow_pkts	fwd_subflow_bytes	bwd_subflow_bytes	fwd_bulk_bytes	bwd_bulk_bytes	fwd_bulk_packets	bwd_bulk_packets	fwd_bulk_rate	bwd_bulk_rate	active.min	active.max	active.tot	active.avg	active.std	idle.min	idle.max	idle.tot	idle.avg	idle.std	fwd_init_window_size	bwd_init_window_size	fwd_last_window_size	bwd_last_window_size
#types	string	interval	count	count	count	count	double	double	double	double	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	count	count	count	count
CTE7Uu1vHv5A0jj7Wg	0.000216	12	0	4	0	55553.695364	0.0	55553.695364	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	1.907349	72.002411	217.914581	19.810416	24.302434	0.0	0.0	0.0	0.0	0.0	1.907349	72.002411	217.914581	19.810416	24.302434	203696.883002	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.914581	217.914581	217.914581	217.914581	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
Cz7vB51StQ98dbDDu5	0.000153	12	0	4	0	78398.205607	0.0	78398.205607	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	51.021576	156.164169	14.196743	17.603096	0.0	0.0	0.0	0.0	0.0	2.861023	51.021576	156.164169	14.196743	17.603096	287460.087227	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.164169	156.164169	156.164169	156.164169	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CDBPOSgbykAKa6rzi	0.000190	12	0	4	0	63151.377666	0.0	63151.377666	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	46.96846	192.88063	17.534603	17.408594	0.0	0.0	0.0	0.0	0.0	2.861023	46.96846	192.88063	17.534603	17.408594	231555.051443	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.88063	192.88063	192.88063	192.88063	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
C7m3Nh4ukznXNQGODj	0.000184	12	0	4	0	65196.435233	0.0	65196.435233	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	1.907349	78.91655	186.20491	16.927719	24.530016	0.0	0.0	0.0	0.0	0.0	1.907349	78.91655	186.20491	16.927719	24.530016	239053.595855	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.20491	186.20491	186.20491	186.20491	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CZcFwy4nqa4Qiw1Psf	0.000114	12	0	4	0	105296.334728	0.0	105296.334728	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	40.769577	117.063522	10.642138	10.75491	0.0	0.0	0.0	0.0	0.0	3.099442	40.769577	117.063522	10.642138	10.75491	386086.560669	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.063522	117.063522	117.063522	117.063522	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
Cd3XyZ3ldMhNixcyR1	0.000228	12	0	4	0	52648.167364	0.0	52648.167364	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	1.907349	76.055527	229.83551	20.894137	24.250175	0.0	0.0	0.0	0.0	0.0	1.907349	76.055527	229.83551	20.894137	24.250175	193043.280335	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.83551	229.83551	229.83551	229.83551	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
C7NGr22UxbH7EeyzR8	0.000143	12	0	4	0	83886.08	0.0	83886.08	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	48.875809	146.150589	13.286417	12.836174	0.0	0.0	0.0	0.0	0.0	3.099442	48.875809	146.150589	13.286417	12.836174	307582.293333	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.150589	146.150589	146.150589	146.150589	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CkKR5lgOIel8hgMc	0.000241	12	0	4	0	49784.023739	0.0	49784.023739	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	85.115433	243.902206	22.172928	26.103949	0.0	0.0	0.0	0.0	0.0	2.861023	85.115433	243.902206	22.172928	26.103949	182541.420376	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.902206	243.902206	243.902206	243.902206	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
Cjp7qv1r2htroR4dX4	0.000218	12	0	4	0	55007.265574	0.0	55007.265574	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	53.167343	221.014023	20.092184	18.91971	0.0	0.0	0.0	0.0	0.0	2.861023	53.167343	221.014023	20.092184	18.91971	201693.307104	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.014023	221.014023	221.014023	221.014023	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CYqeHv4SMOy3Fmn9P2	0.000242	12	0	4	0	49587.830542	0.0	49587.830542	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	88.214874	245.094299	22.2813	27.007756	0.0	0.0	0.0	0.0	0.0	2.861023	88.214874	245.094299	22.2813	27.007756	181822.04532	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.094299	245.094299	245.094299	245.094299	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
C7txTc33su4VIvJdg	0.000242	12	0	4	0	49587.830542	0.0	49587.830542	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	1.907349	83.92334	245.094299	22.2813	26.115132	0.0	0.0	0.0	0.0	0.0	1.907349	83.92334	245.094299	22.2813	26.115132	181822.04532	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.094299	245.094299	245.094299	245.094299	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CFNlEu4t4ONlCv95xg	0.000197	12	0	4	0	60860.517533	0.0	60860.517533	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	77.962875	200.033188	18.184835	23.934445	0.0	0.0	0.0	0.0	0.0	2.861023	77.962875	200.033188	18.184835	23.934445	223155.230955	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.033188	200.033188	200.033188	200.033188	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
C6Zgi31N0BfNknPV46	0.000242	12	0	4	0	49587.830542	0.0	49587.830542	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	87.976456	245.094299	22.2813	26.744224	0.0	0.0	0.0	0.0	0.0	3.099442	87.976456	245.094299	22.2813	26.744224	181822.04532	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.094299	245.094299	245.094299	245.094299	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CLFf12tNdi67HqYg3	0.000170	12	0	4	0	70591.371669	0.0	70591.371669	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	51.021576	172.85347	15.713952	17.97254	0.0	0.0	0.0	0.0	0.0	2.861023	51.021576	172.85347	15.713952	17.97254	258835.029453	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.85347	172.85347	172.85347	172.85347	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CzhOPHWJlb8Qc9b1a	0.000246	12	0	4	0	48770.976744	0.0	48770.976744	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	89.883804	249.147415	22.649765	27.321146	0.0	0.0	0.0	0.0	0.0	3.099442	89.883804	249.147415	22.649765	27.321146	178826.914729	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.147415	249.147415	249.147415	249.147415	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CUL2d21cxzkEgTrah9	0.000141	12	0	4	0	85163.532995	0.0	85163.532995	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	57.935715	144.004822	13.091347	15.528887	0.0	0.0	0.0	0.0	0.0	3.099442	57.935715	144.004822	13.091347	15.528887	312266.287648	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.004822	144.004822	144.004822	144.004822	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CqRvYF2yhfXJnoXct	0.000257	12	0	4	0	46689.840445	0.0	46689.840445	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	92.029572	261.068344	23.733486	27.807491	0.0	0.0	0.0	0.0	0.0	3.099442	92.029572	261.068344	23.733486	27.807491	171196.081633	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.068344	261.068344	261.068344	261.068344	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CK1vGy16dub5bbjGzk	0.000246	12	0	4	0	48770.976744	0.0	48770.976744	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	68.902969	248.908997	22.628091	22.758538	0.0	0.0	0.0	0.0	0.0	2.861023	68.902969	248.908997	22.628091	22.758538	178826.914729	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248.908997	248.908997	248.908997	248.908997	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CZom6YT6jrDpEDug7	0.000237	12	0	4	0	50635.460765	0.0	50635.460765	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	96.082687	240.802765	21.89116	29.282387	0.0	0.0	0.0	0.0	0.0	2.861023	96.082687	240.802765	21.89116	29.282387	185663.356137	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.802765	240.802765	240.802765	240.802765	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CLVJTI2qupSKON14qk	0.000284	12	0	4	0	42259.989924	0.0	42259.989924	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	98.94371	287.055969	26.095997	30.430723	0.0	0.0	0.0	0.0	0.0	3.099442	98.94371	287.055969	26.095997	30.430723	154953.29639	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.055969	287.055969	287.055969	287.055969	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CVkGel4K9cOsk5coLl	0.000165	12	0	4	0	72628.640693	0.0	72628.640693	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.814697	63.180923	169.038773	15.367161	17.017931	0.0	0.0	0.0	0.0	0.0	3.814697	63.180923	169.038773	15.367161	17.017931	266305.015873	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.038773	169.038773	169.038773	169.038773	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CY4SC6Oj7jlDbRwXl	0.000245	12	0	4	0	49008.420643	0.0	49008.420643	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	3.099442	98.94371	247.955322	22.541393	30.435206	0.0	0.0	0.0	0.0	0.0	3.099442	98.94371	247.955322	22.541393	30.435206	179697.542356	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.955322	247.955322	247.955322	247.955322	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CZLpPd1pCoA2RVmfGe	0.000286	12	0	4	0	41978.021685	0.0	41978.021685	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	99.182129	288.963318	26.269393	30.066808	0.0	0.0	0.0	0.0	0.0	2.861023	99.182129	288.963318	26.269393	30.066808	153919.412844	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.963318	288.963318	288.963318	288.963318	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CpZm663bwRK0wtF6Nd	0.000167	12	0	4	0	71902.354286	0.0	71902.354286	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	69.141388	170.946121	15.540556	18.707829	0.0	0.0	0.0	0.0	0.0	2.861023	69.141388	170.946121	15.540556	18.707829	263641.965714	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.946121	170.946121	170.946121	170.946121	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
ChJtMo1oa8gXs8alQb	0.000241	12	0	4	0	49784.023739	0.0	49784.023739	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	100.135803	245.094299	22.2813	30.139987	0.0	0.0	0.0	0.0	0.0	2.861023	100.135803	245.094299	22.2813	30.139987	182541.420376	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.094299	245.094299	245.094299	245.094299	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CENqHV226YQ5QyxkE1	0.000283	12	0	4	0	42402.399326	0.0	42402.399326	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	4.053116	99.182129	288.963318	26.269393	29.829931	0.0	0.0	0.0	0.0	0.0	4.053116	99.182129	288.963318	26.269393	29.829931	155475.464195	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.963318	288.963318	288.963318	288.963318	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
CFwDH13H3bRAeohlK3	0.000206	12	0	4	0	58254.222222	0.0	58254.222222	0.0	400	32	40	0	0	0	2	2	0	4	0	11	0	0	0	0	0.0	24.0	44.0	3.666667	7.571878	0.0	0.0	0.0	0.0	0.0	0.0	24.0	44.0	3.666667	7.571878	2.861023	107.049942	210.046768	19.095161	29.770921	0.0	0.0	0.0	0.0	0.0	2.861023	107.049942	210.046768	19.095161	29.770921	213598.814815	12.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.046768	210.046768	210.046768	210.046768	0.0	0.0	0.0	0.0	0.0	0.0	65476	0	512	0
